,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,has_availability,availability_30,availability_365,review_scores_accuracy,review_scores_cleanliness,reviews_per_month,place,south,verification_count,email_ver,jumio_ver,phone_ver,host_response_rate%,host_acceptance_rate%,days_as_host,days_since_last_rev,days_since_first_rev,minimum_nights,communication_score
84603,within an hour,f,3.0,t,t,t,4,101,4.95,4.79,0.46,Trentino,0,5,1,1,1,100,100,2336,122,1369,2,4.975
86717,within an hour,f,2.0,t,t,t,0,273,5.0,5.0,0.28,Trentino,0,7,1,0,1,100,50,1487,170,170,5,5.0
82879,within a day,f,1.0,t,t,t,27,177,4.6,4.6,0.08,Trentino,0,5,1,1,1,100,0,2853,788,1882,6,4.9
85362,within a few hours,f,35.0,t,t,t,0,1,4.0,3.0,0.06,Trentino,0,3,1,0,1,100,96,2174,557,557,3,4.0
82508,within an hour,f,4.0,t,f,t,0,0,4.67,5.0,0.06,Trentino,0,3,1,0,1,100,50,3421,187,1686,5,5.0
83356,within an hour,f,1.0,t,t,t,20,142,4.58,4.4,0.98,Trentino,0,7,1,1,1,100,97,2061,86,2050,1,4.720000000000001
82344,within an hour,t,2.0,t,t,t,0,159,4.99,4.98,3.06,Trentino,0,6,1,1,1,100,100,3006,128,2887,2,4.970000000000001
83562,within an hour,t,5.0,t,t,t,1,183,4.91,4.91,0.4,Trentino,0,4,1,0,1,100,85,2084,258,1880,2,4.98
83304,within an hour,f,5.0,t,t,t,27,362,4.89,4.78,0.16,Trentino,0,5,1,1,1,100,63,2092,542,1986,3,5.0
85666,within an hour,t,0.0,t,t,t,12,38,4.98,4.98,1.91,Trentino,0,5,1,1,1,100,100,871,71,860,2,4.970000000000001
86695,within a few hours,f,35.0,t,t,t,28,358,5.0,5.0,0.23,Trentino,0,3,1,0,1,100,96,2174,192,192,5,5.0
85345,within an hour,f,2.0,t,t,t,0,61,5.0,5.0,0.07,Trentino,0,8,1,1,1,100,0,1973,830,880,1,5.0
85405,within an hour,t,4.0,t,t,t,14,341,4.68,4.81,1.24,Trentino,0,2,1,0,1,100,100,998,86,959,1,4.675000000000001
86440,within an hour,t,1.0,t,t,t,15,211,4.0,3.67,0.64,Trentino,0,5,1,1,1,100,100,3064,81,201,3,4.665
85264,within an hour,t,2.0,t,t,t,23,287,5.0,4.9,0.61,Trentino,0,6,1,0,1,100,100,1395,74,1046,2,5.0
83442,within an hour,t,3.0,t,t,t,22,142,5.0,4.95,0.33,Trentino,0,6,1,1,1,100,92,2316,154,1882,7,4.95
82883,within an hour,t,5.0,t,t,t,25,298,4.86,5.0,0.19,Trentino,0,6,1,1,1,100,100,3819,170,2251,3,5.0
83488,within a day,f,1.0,t,f,t,28,363,5.0,5.0,0.22,Trentino,0,2,1,0,1,67,71,1959,144,1433,2,5.0
83713,within an hour,f,1.0,t,f,t,0,0,4.75,4.75,0.09,Trentino,0,2,0,0,1,100,100,1820,768,1782,2,4.75
82364,within an hour,t,14.0,t,t,t,0,198,5.0,5.0,0.06,Trentino,0,5,1,1,1,100,100,2935,1956,2682,3,5.0
86774,within an hour,f,0.0,t,f,t,0,0,4.17,4.5,1.21,Trentino,0,4,1,0,1,100,100,2133,192,211,1,4.75
85963,within an hour,t,0.0,t,t,t,25,145,5.0,5.0,0.23,Trentino,0,7,1,1,1,100,97,755,194,590,1,5.0
86953,within an hour,f,0.0,t,t,t,23,212,5.0,5.0,1.76,Trentino,0,5,1,1,1,100,100,3438,85,95,1,5.0
83399,within a day,t,2.0,t,f,t,0,315,4.9,4.8,0.24,Trentino,0,3,1,0,1,100,78,2166,198,1308,4,5.0
85626,within an hour,f,0.0,t,t,t,8,8,3.0,4.0,0.08,Trentino,0,7,1,1,1,100,100,898,775,786,3,3.25
84763,within an hour,t,2.0,t,t,t,20,334,5.0,5.0,0.49,Trentino,0,5,1,0,1,100,95,1962,123,1280,1,4.95
83892,within an hour,f,102.0,t,t,t,0,186,5.0,5.0,0.13,Trentino,0,8,1,1,1,94,98,1749,174,985,1,5.0
86724,within an hour,f,1.0,t,t,t,23,83,4.67,5.0,1.13,Trentino,0,2,1,0,1,100,100,620,182,221,2,5.0
86204,within a few hours,f,1.0,t,t,t,0,199,4.83,4.83,1.53,Trentino,0,7,1,1,1,90,72,593,109,513,1,4.87
86124,within an hour,t,0.0,t,t,t,0,289,4.69,4.92,0.74,Trentino,0,4,0,1,1,100,100,624,124,592,3,4.77
82275,within an hour,f,0.0,t,t,t,10,282,4.95,5.0,0.43,Trentino,0,3,1,0,1,100,60,3343,1436,3277,5,4.99
84397,within a few hours,f,3.0,t,t,t,0,267,5.0,5.0,0.22,Trentino,0,3,1,0,1,80,100,2210,188,1292,7,4.725
83135,within an hour,t,5.0,t,t,t,0,0,5.0,5.0,0.28,Trentino,0,5,1,1,1,100,100,2280,538,1019,2,5.0
83364,within an hour,f,1.0,t,t,t,30,180,4.69,4.77,0.2,Trentino,0,3,1,0,1,100,100,2057,187,2006,2,4.77
86601,within an hour,t,0.0,t,t,t,17,329,5.0,5.0,0.98,Trentino,0,2,1,0,1,100,83,303,125,277,2,5.0
82923,within a day,f,1.0,t,t,t,18,319,4.53,4.6,0.21,Trentino,0,5,1,1,1,90,57,2470,197,2209,1,4.9
86648,within an hour,f,0.0,t,f,t,28,268,5.0,5.0,1.42,Trentino,0,2,1,0,1,100,100,1449,132,230,4,4.9399999999999995
85754,within a few hours,f,0.0,t,t,t,13,345,5.0,4.9,0.85,Trentino,0,5,1,1,1,100,100,845,104,769,1,4.95
83352,within an hour,f,2.0,t,t,t,0,2,4.67,5.0,0.17,Trentino,0,5,1,1,1,100,50,2625,183,579,4,4.835
85478,within an hour,f,2.0,t,f,t,27,316,4.6,4.9,0.54,Trentino,0,3,1,0,1,100,100,1446,107,614,1,4.300000000000001
83568,within an hour,f,1.0,t,t,t,0,28,4.8,4.75,0.67,Trentino,0,6,1,1,1,100,100,2017,917,1860,2,4.8149999999999995
84373,within an hour,f,5.0,t,t,t,14,179,4.88,5.0,0.17,Trentino,0,7,1,1,1,100,100,2648,809,1440,1,4.88
83809,a few days or more,f,3.0,t,f,t,0,2,4.67,5.0,0.06,Trentino,0,3,1,0,1,29,11,1924,1103,1645,2,4.67
82697,within a day,f,1.0,t,t,t,4,339,4.86,4.86,0.09,Trentino,0,4,1,1,0,100,100,2493,550,2432,28,5.0
82406,a few days or more,f,5.0,t,t,t,30,365,4.78,4.89,0.1,Trentino,0,5,1,1,1,33,33,2882,188,2763,4,4.835
82417,within an hour,t,1.0,t,t,t,6,116,4.9,4.89,0.98,Trentino,0,7,1,0,1,100,93,2834,169,2789,3,4.955
84830,within a few hours,f,1.0,t,f,t,28,337,5.0,5.0,0.46,Trentino,0,2,1,0,1,100,100,1262,254,1162,1,4.970000000000001
86537,within an hour,t,2.0,t,t,t,0,240,5.0,5.0,0.2,Trentino,0,3,1,0,1,100,94,1739,209,209,2,5.0
84914,within a few hours,f,2.0,t,t,t,22,353,5.0,5.0,0.33,Trentino,0,1,0,0,1,100,67,1238,143,1167,2,5.0
82842,within a day,f,1.0,t,t,t,22,323,5.0,5.0,0.37,Trentino,0,8,1,1,1,80,75,2393,571,2276,4,4.98
85577,within a day,f,3.0,t,f,t,0,324,5.0,5.0,0.08,Trentino,0,4,1,0,1,100,50,2269,195,788,3,5.0
86789,within an hour,f,0.0,t,t,t,29,353,4.74,4.89,3.39,Trentino,0,2,1,0,1,100,97,241,113,229,2,4.92
86002,within a day,f,0.0,t,t,t,0,235,4.0,4.0,0.06,Trentino,0,7,1,1,1,100,50,731,526,526,2,3.0
82449,within an hour,t,1.0,t,t,t,23,347,4.93,4.99,0.83,Trentino,0,6,1,0,1,100,81,2781,122,2756,2,4.984999999999999
83992,within an hour,f,4.0,t,t,t,0,0,5.0,5.0,0.11,Trentino,0,9,1,1,1,100,100,1738,550,1665,2,5.0
86256,within an hour,f,0.0,t,t,t,0,123,4.71,4.6,2.87,Trentino,0,4,1,0,1,100,100,1647,73,563,2,4.795
82522,within a few hours,f,1.0,t,f,t,27,301,4.64,4.86,0.16,Trentino,0,3,1,0,1,100,100,2683,257,2613,6,4.93
83658,within a day,f,4.0,t,f,t,21,55,4.22,4.22,0.21,Trentino,0,3,1,0,1,80,64,2507,75,1761,7,4.61
82572,within an hour,f,1.0,t,t,t,0,0,4.93,4.2,0.23,Trentino,0,6,1,0,1,100,100,2607,131,1980,4,4.965
84448,within an hour,f,2.0,t,t,t,11,191,5.0,5.0,0.12,Trentino,0,5,1,1,1,100,0,1447,904,1362,2,5.0
85381,within an hour,t,2.0,t,t,t,0,190,5.0,4.97,1.21,Trentino,0,3,1,0,1,100,100,1008,131,956,1,4.96
82931,within an hour,f,2.0,t,t,t,0,258,4.83,5.0,0.08,Trentino,0,6,1,1,1,100,33,2557,122,2249,4,5.0
84673,within a few hours,f,3.0,t,f,t,27,362,5.0,5.0,0.1,Trentino,0,3,1,0,1,100,50,1675,941,1299,2,4.75
86862,within an hour,t,3.0,t,t,t,28,363,5.0,5.0,0.63,Trentino,0,6,1,1,1,100,100,2606,101,158,1,5.0
86355,within a few hours,f,0.0,t,t,t,2,159,5.0,5.0,1.0,Trentino,0,5,1,1,1,100,83,1008,76,76,6,5.0
86854,within an hour,t,0.0,t,t,t,17,257,4.8,5.0,2.27,Trentino,0,3,1,0,1,100,100,224,121,193,1,4.95
86352,within an hour,f,601.0,t,t,t,29,364,5.0,5.0,1.0,Trentino,0,7,1,1,1,98,100,1417,87,87,1,5.0
84069,within a day,f,1.0,t,f,t,20,170,5.0,5.0,0.04,Trentino,0,1,0,0,1,100,0,1639,1306,1512,4,5.0
85569,within an hour,f,0.0,t,t,t,0,245,5.0,5.0,0.03,Trentino,0,7,1,1,1,100,100,2434,935,935,1,4.5
86219,within a day,f,1.0,t,t,t,0,46,5.0,5.0,0.3,Trentino,0,6,1,1,1,100,60,2210,193,567,2,5.0
86206,within an hour,t,0.0,t,t,t,0,71,5.0,5.0,0.12,Trentino,0,5,1,1,1,100,100,840,553,557,3,5.0
86375,within an hour,f,13.0,t,t,t,0,0,3.0,4.5,0.35,Trentino,0,2,0,0,1,100,97,1960,222,235,2,4.25
82679,a few days or more,f,5.0,t,t,t,0,236,5.0,5.0,0.01,Trentino,0,5,1,1,1,0,57,2541,2139,2139,3,5.0
85656,within an hour,t,3.0,t,t,t,23,83,5.0,5.0,0.35,Trentino,0,7,1,1,1,100,100,879,150,580,3,5.0
84441,within an hour,f,3.0,t,f,t,17,77,4.89,4.98,1.8,Trentino,0,2,1,0,1,100,100,1493,94,1426,1,4.87
83293,within an hour,f,2.0,f,t,t,0,274,4.71,4.57,0.14,Trentino,0,6,1,1,1,100,57,2104,184,1814,5,4.86
82774,within an hour,t,1.0,t,t,t,27,362,4.9,4.82,0.88,Trentino,0,6,1,1,1,100,100,2437,179,2409,3,4.97
84033,within an hour,t,2.0,t,f,t,20,170,4.92,5.0,0.26,Trentino,0,3,1,0,1,100,92,1666,161,1551,2,4.915
84332,within an hour,t,2.0,t,t,t,26,351,5.0,5.0,0.15,Trentino,0,5,1,1,1,100,100,1505,201,1286,3,5.0
83486,within an hour,f,8.0,t,t,t,20,322,4.79,4.9,0.62,Trentino,0,3,1,0,1,80,100,2470,85,1948,7,4.81
85114,within an hour,t,1.0,t,t,t,24,317,4.87,4.85,2.02,Trentino,0,7,1,1,1,100,97,1113,85,1058,2,4.955
85127,within an hour,t,3.0,t,t,t,23,49,5.0,4.94,1.02,Trentino,0,7,1,1,1,100,100,1514,88,1031,1,4.9399999999999995
83220,within a day,t,2.0,t,t,t,12,346,4.81,4.94,0.71,Trentino,0,7,1,0,1,50,67,2150,213,2104,3,4.960000000000001
86689,within an hour,f,0.0,t,f,t,30,365,4.33,4.33,0.54,Trentino,0,2,1,0,1,100,93,3226,198,228,5,4.665
83084,within a few hours,t,4.0,t,f,t,19,297,4.88,5.0,0.28,Trentino,0,3,1,0,1,90,75,3621,81,1908,1,4.9399999999999995
83639,within an hour,t,1.0,t,t,t,0,205,4.94,4.94,0.57,Trentino,0,7,1,1,1,100,100,1880,134,1746,3,4.984999999999999
85483,within a few hours,f,12.0,t,t,t,22,338,4.0,4.0,0.23,Trentino,0,8,1,1,1,88,100,3315,190,190,2,5.0
84089,within an hour,f,1.0,t,t,t,0,0,4.88,4.82,0.35,Trentino,0,9,1,1,1,100,100,1864,586,1510,7,4.705
84797,within a few hours,f,0.0,t,t,t,22,354,5.0,5.0,0.12,Trentino,0,7,1,1,1,75,55,1289,142,791,3,5.0
86072,within a day,f,1.0,t,t,t,26,358,5.0,5.0,0.57,Trentino,0,4,1,1,1,100,67,2045,81,585,2,4.95
84155,within a few hours,f,3.0,t,t,t,12,63,4.38,4.38,0.17,Trentino,0,7,1,1,1,96,100,1594,229,1468,1,4.6899999999999995
86195,within a few hours,f,35.0,t,t,t,28,360,5.0,5.0,0.06,Trentino,0,3,1,0,1,100,96,2174,571,571,5,5.0
82822,within a few hours,f,1.0,t,f,t,22,64,5.0,4.88,0.27,Trentino,0,3,1,0,1,100,67,2407,81,1811,3,4.88
83058,within an hour,t,2.0,t,t,t,0,219,5.0,4.75,0.11,Trentino,0,8,1,1,1,100,100,2808,180,2210,7,5.0
86634,within a few hours,t,9.0,t,t,t,28,363,5.0,4.33,0.84,Trentino,0,8,1,1,1,90,98,1758,122,276,2,5.0
86853,within an hour,t,0.0,t,t,t,27,261,5.0,5.0,0.76,Trentino,0,3,1,0,1,100,100,224,130,180,1,5.0
82897,within an hour,f,2.0,t,t,t,21,77,4.89,4.95,0.26,Trentino,0,9,1,1,1,100,63,2738,151,2231,6,4.89
83098,within an hour,t,1.0,t,t,t,0,217,4.94,4.94,0.47,Trentino,0,5,1,1,1,89,100,2684,85,2056,3,5.0
83479,within an hour,t,1.0,t,t,t,0,0,4.9,5.0,0.55,Trentino,0,8,1,1,1,100,100,1966,173,1703,2,4.97
82623,within an hour,f,3.0,t,f,t,0,284,5.0,5.0,0.08,Trentino,0,3,1,0,1,100,25,2548,1655,2419,2,4.9
85232,within a day,f,5.0,t,t,t,0,121,5.0,5.0,0.04,Trentino,0,7,1,1,1,50,0,1059,902,902,14,5.0
84904,within a day,f,1.0,t,f,t,20,260,4.0,4.67,0.08,Trentino,0,2,1,0,1,100,0,1218,948,1163,2,4.835
86638,within an hour,t,0.0,t,t,t,22,138,4.9,5.0,2.71,Trentino,0,2,1,0,1,100,100,305,102,283,2,5.0
85522,within an hour,t,1.0,t,t,t,27,177,4.98,5.0,2.0,Trentino,0,7,1,1,1,100,100,961,63,946,1,4.984999999999999
85126,within an hour,f,68.0,t,t,t,0,168,4.85,4.89,0.82,Trentino,0,7,1,1,1,100,100,1512,118,1046,3,4.91
82744,within an hour,t,4.0,t,t,t,0,0,4.69,4.81,1.08,Trentino,0,5,1,1,1,100,100,3242,174,2431,2,4.85
82943,within an hour,f,1.0,t,t,t,22,293,4.91,4.91,0.6,Trentino,0,6,1,1,1,100,100,2336,74,2278,2,4.975
83887,within an hour,f,7.0,t,f,t,13,71,5.0,5.0,0.16,Trentino,0,4,1,0,1,100,100,1792,101,618,4,5.0
83693,within a day,f,2.0,t,f,t,0,0,4.88,4.89,0.02,Trentino,0,3,1,0,1,50,100,2935,1645,1645,7,4.96
86696,within a few hours,f,0.0,t,t,t,4,155,5.0,5.0,1.31,Trentino,0,7,1,0,1,100,100,1562,159,222,3,5.0
83578,within an hour,f,2.0,t,t,t,0,120,4.75,4.83,0.2,Trentino,0,8,1,1,1,100,29,2302,1300,1887,3,5.0
85024,within an hour,f,5.0,t,t,t,12,301,5.0,5.0,0.11,Trentino,0,6,1,1,1,100,33,2804,219,1157,7,5.0
82586,within a few hours,f,2.0,t,f,t,16,255,4.89,4.84,0.26,Trentino,0,3,1,0,1,80,97,2587,74,2526,1,4.925000000000001
86762,within an hour,f,2.0,t,t,t,17,104,4.8,4.6,0.96,Trentino,0,9,1,1,1,100,100,1470,79,219,1,4.8
82294,within a few hours,f,8.0,t,t,t,0,0,4.64,4.92,0.26,Trentino,0,3,1,0,1,100,60,3142,157,3076,2,4.81
85372,within an hour,f,0.0,t,t,t,22,225,5.0,5.0,0.12,Trentino,0,7,1,1,1,100,100,1013,215,582,2,5.0
86910,within an hour,f,0.0,t,t,t,0,1,5.0,5.0,0.44,Trentino,0,6,1,1,1,100,67,1736,130,130,3,5.0
85116,within an hour,f,1.0,t,f,t,15,283,5.0,5.0,0.12,Trentino,0,2,1,0,1,100,100,1113,732,1089,5,5.0
83988,within a day,f,2.0,t,t,t,0,0,4.93,4.87,0.28,Trentino,0,6,1,1,1,80,86,2388,175,1669,3,4.965
84418,within an hour,f,1.0,t,f,t,8,8,5.0,5.0,0.33,Trentino,0,2,1,0,1,100,100,1456,173,1411,2,5.0
86963,within an hour,t,1.0,t,f,t,8,20,5.0,4.67,3.0,Trentino,0,6,1,1,1,100,100,3111,67,74,2,5.0
86552,within an hour,f,137.0,t,t,t,3,163,4.5,5.0,0.33,Trentino,0,5,1,0,1,99,99,1548,85,242,1,4.75
84724,within an hour,t,3.0,t,t,t,0,166,4.94,4.94,0.41,Trentino,0,5,1,1,1,100,96,1326,187,1313,3,4.970000000000001
85432,within an hour,f,4.0,t,t,t,6,288,4.0,5.0,2.0,Trentino,0,6,1,1,1,100,100,2619,69,85,3,5.0
85895,within an hour,t,4.0,f,t,t,15,164,5.0,5.0,0.43,Trentino,0,5,1,1,1,100,100,1400,193,271,3,5.0
85926,within an hour,t,0.0,t,t,t,2,15,4.94,4.97,1.57,Trentino,0,5,1,1,1,100,98,1552,69,751,1,4.97
85820,within a few hours,f,0.0,t,t,t,9,342,4.93,4.89,1.18,Trentino,0,5,1,1,1,100,100,845,81,801,1,4.96
83686,within an hour,f,10.0,t,f,t,0,107,4.5,4.5,0.1,Trentino,0,3,1,0,1,100,100,2886,788,1275,7,4.875
83001,within a day,f,1.0,t,t,t,21,160,5.0,5.0,0.12,Trentino,0,6,1,1,1,100,67,2293,621,1829,5,5.0
85527,within a few hours,t,0.0,t,t,t,6,44,4.68,4.9,2.1,Trentino,0,5,1,1,1,90,99,960,95,948,1,4.745
83901,within an hour,t,1.0,t,t,t,0,0,4.95,4.97,0.71,Trentino,0,7,1,1,1,100,100,1734,186,1712,3,5.0
86388,within a day,t,1.0,t,t,t,24,353,4.89,4.89,1.39,Trentino,0,5,1,1,1,100,100,454,87,256,1,4.89
82388,within an hour,f,10.0,t,f,t,0,0,4.63,4.88,0.1,Trentino,0,3,1,0,1,100,100,2886,1251,2798,7,4.9399999999999995
83222,within a few hours,f,2.0,t,t,t,0,0,5.0,5.0,0.07,Trentino,0,6,1,1,1,100,0,2200,1251,1390,5,5.0
88531,within an hour,f,4.0,t,t,t,30,365,5.0,5.0,0.14,Venice,0,6,1,1,1,100,100,3066,1030,1154,2,5.0
90138,within an hour,f,26.0,t,t,t,28,294,4.76,4.8,1.71,Venice,0,7,1,1,1,100,99,3249,122,1439,2,4.83
91024,within an hour,t,3.0,t,t,t,2,168,4.99,4.93,5.31,Venice,0,8,1,1,1,100,100,1519,59,964,2,4.99
91104,within an hour,t,11.0,t,f,t,16,270,5.0,5.0,0.09,Venice,0,7,1,1,1,100,96,4029,865,1088,2,5.0
89695,within an hour,f,1.0,t,t,t,30,362,4.84,4.92,1.42,Venice,0,8,1,1,1,100,86,1703,60,1665,2,4.855
93076,within a day,f,3.0,f,t,t,4,339,3.5,3.75,0.71,Venice,0,2,1,0,1,67,79,255,202,223,1,4.125
87094,within an hour,f,1.0,t,t,t,30,361,4.7,4.82,3.13,Venice,0,6,1,1,1,100,99,3930,60,3612,2,4.77
90754,within an hour,f,7.0,t,t,t,28,271,4.81,4.82,5.11,Venice,0,5,1,1,1,100,100,2981,117,1288,3,4.865
88458,within an hour,f,1.0,t,t,t,4,339,4.93,4.64,0.81,Venice,0,7,1,1,1,100,0,2975,1215,2215,2,4.96
93120,within an hour,f,39.0,t,t,t,8,315,5.0,5.0,1.01,Venice,0,5,1,1,1,96,100,3122,108,202,2,4.699999999999999
90860,within an hour,f,4.0,t,t,t,0,0,3.67,5.0,0.16,Venice,0,5,1,1,1,100,100,1321,569,603,1,4.17
91092,within an hour,t,4.0,t,t,t,0,0,4.88,4.89,0.04,Venice,0,5,1,1,1,100,100,1505,876,876,2,4.96
87099,within an hour,f,10.0,t,t,t,0,107,4.66,4.72,2.31,Venice,0,10,1,1,1,90,91,3903,115,2669,3,4.83
91948,within an hour,f,16.0,t,t,t,28,162,4.88,4.88,0.92,Venice,0,9,1,0,1,100,99,2109,200,901,1,4.845
89928,within an hour,t,2.0,t,t,t,9,328,4.95,4.95,2.93,Venice,0,7,1,1,1,100,100,1863,64,1559,1,4.98
90300,within an hour,f,10.0,t,t,t,30,180,4.85,4.9,1.73,Venice,0,9,1,1,1,100,99,1780,122,1424,2,4.875
91346,within a few hours,f,3.0,t,t,t,30,365,5.0,5.0,0.11,Venice,0,6,1,1,1,100,96,2126,851,889,3,5.0
90048,within an hour,t,2.0,t,t,t,0,200,4.97,4.98,2.54,Venice,0,9,1,1,1,100,100,2231,109,1494,2,4.985
91875,within a day,f,4.0,t,t,t,0,5,5.0,5.0,0.11,Venice,0,8,1,1,1,90,100,1673,875,879,1,5.0
87157,within a day,f,1.0,t,t,t,0,190,4.67,4.83,0.07,Venice,0,5,1,0,1,100,33,3497,2063,2878,1,4.75
89679,within an hour,t,1.0,t,t,t,21,71,4.86,4.9,5.19,Venice,0,8,1,1,1,100,100,1711,62,1697,2,4.9
91194,within an hour,t,11.0,t,t,t,25,340,4.85,4.88,1.22,Venice,0,8,1,1,1,100,100,3426,116,1063,3,4.965
91297,within an hour,f,1.0,t,f,t,30,365,5.0,5.0,0.25,Venice,0,1,0,0,1,100,100,1106,175,175,8,5.0
92447,within an hour,f,17.0,t,t,t,25,266,5.0,4.86,0.41,Venice,0,8,1,1,1,94,100,2108,122,570,2,4.93
90777,within an hour,f,1.0,t,t,t,29,172,4.82,4.78,2.49,Venice,0,5,1,1,1,100,100,1292,60,1273,2,4.895
91661,within an hour,f,2.0,t,t,t,24,24,5.0,5.0,0.03,Venice,0,7,1,1,1,100,100,1898,998,998,1,5.0
89426,within an hour,t,1.0,t,t,t,28,279,4.9,4.83,4.01,Venice,0,5,0,1,1,100,100,1825,68,1789,1,4.975
88747,within an hour,f,13.0,t,t,t,1,211,4.77,4.8,0.59,Venice,0,6,1,1,1,90,100,2862,178,2095,3,4.95
88593,within an hour,f,1.0,t,t,t,30,219,4.95,4.95,1.85,Venice,0,7,1,0,1,100,100,2179,71,2145,2,4.955
91494,within an hour,t,1.0,t,t,t,24,265,4.87,4.89,2.54,Venice,0,7,1,1,1,100,100,1055,73,1047,2,4.84
89205,within an hour,t,3.0,t,t,t,19,334,4.78,4.84,2.68,Venice,0,6,1,1,1,100,100,2607,100,1844,1,4.9399999999999995
91631,within an hour,f,2.0,t,t,t,28,363,4.56,5.0,0.29,Venice,0,4,1,1,1,100,100,3209,206,998,2,4.78
91570,within an hour,f,2.0,t,t,t,29,175,4.93,5.0,1.31,Venice,0,7,1,1,1,100,92,1031,60,1019,2,5.0
91598,within an hour,t,10.0,t,t,t,1,162,4.96,4.96,1.65,Venice,0,5,1,1,1,100,100,1263,119,1001,2,4.98
89357,within an hour,f,39.0,t,t,t,6,320,4.82,5.0,0.3,Venice,0,5,1,1,1,96,100,3122,126,1780,2,4.79
87187,within an hour,t,6.0,t,t,t,18,327,4.73,4.8,1.63,Venice,0,8,1,1,1,100,100,3411,73,3369,3,4.875
92218,within an hour,f,17.0,t,t,t,30,340,5.0,4.67,1.3,Venice,0,8,1,1,1,94,100,2108,102,192,2,5.0
91564,within an hour,f,1.0,t,f,t,0,6,4.88,5.0,0.77,Venice,0,2,1,0,1,100,100,1032,739,1026,2,4.859999999999999
91617,within an hour,f,6.0,t,t,t,0,0,5.0,5.0,0.03,Venice,0,7,1,1,1,100,100,1148,970,970,1,5.0
90881,within an hour,f,4.0,t,t,t,0,0,4.67,4.83,0.6,Venice,0,4,1,0,1,100,100,1256,1089,1247,1,4.1850000000000005
92478,within an hour,t,1.0,t,t,t,30,355,4.91,4.95,1.25,Venice,0,6,1,1,1,100,100,1964,108,584,2,4.975
88701,within a few hours,f,1.0,t,f,t,0,47,5.0,5.0,0.15,Venice,0,3,1,0,1,100,100,2140,1586,2117,2,4.67
90940,within an hour,t,9.0,t,t,t,0,14,4.86,4.71,0.19,Venice,0,6,1,1,1,100,90,2015,167,1187,1,4.93
89519,a few days or more,f,2.0,t,f,t,0,0,5.0,5.0,0.05,Venice,0,3,1,0,1,0,33,2157,1629,1776,1,5.0
90862,within an hour,t,2.0,t,t,t,2,313,4.93,4.89,1.73,Venice,0,7,1,1,1,100,79,2844,63,1110,2,4.95
91484,within an hour,t,7.0,t,t,t,0,312,5.0,5.0,0.28,Venice,0,6,1,1,1,100,100,2028,136,1025,2,5.0
92311,within an hour,f,20.0,t,t,t,21,342,4.0,5.0,0.68,Venice,0,7,1,1,1,80,100,716,99,99,1,5.0
88796,within an hour,t,5.0,t,t,t,29,206,4.74,4.84,1.04,Venice,0,8,1,1,1,100,94,2435,124,2083,1,4.82
92627,within an hour,t,47.0,t,t,t,29,355,5.0,4.5,0.25,Venice,0,5,1,1,1,100,99,1479,190,298,1,5.0
91670,within an hour,t,2.0,t,t,t,0,35,5.0,4.96,0.97,Venice,0,6,1,1,1,100,100,2807,122,856,2,5.0
92807,within an hour,t,3.0,t,t,t,27,76,4.58,4.45,4.58,Venice,0,6,1,1,1,100,100,3140,62,271,2,4.745
90434,within an hour,t,2.0,t,t,t,0,252,4.95,4.9,1.38,Venice,0,8,1,1,1,100,94,1788,109,1360,3,4.965
87211,within an hour,t,2.0,t,t,t,23,132,4.87,4.85,4.46,Venice,0,5,0,1,1,100,84,3352,74,3259,1,4.8
92625,within an hour,t,8.0,t,t,t,30,83,4.89,4.89,0.62,Venice,0,7,1,1,1,100,100,514,80,487,2,4.835
90817,within an hour,f,1.0,t,f,t,27,263,4.83,4.67,0.19,Venice,0,2,1,0,1,100,100,2331,137,1004,3,4.335
87305,within an hour,f,1.0,t,f,t,30,365,4.23,3.55,0.22,Venice,0,3,1,0,1,100,100,3167,164,3088,5,4.57
88345,within an hour,t,6.0,t,t,t,29,343,4.88,4.88,0.93,Venice,0,6,1,1,1,100,100,2288,57,2226,3,4.970000000000001
92839,within an hour,t,0.0,t,f,t,19,93,4.92,4.88,3.44,Venice,0,2,1,0,1,100,100,2964,70,263,3,4.98
87176,within an hour,t,4.0,t,t,t,29,353,4.73,4.85,0.44,Venice,0,3,1,0,1,100,97,3446,137,3383,3,4.85
93140,within an hour,f,4.0,t,t,t,27,336,4.83,4.67,1.89,Venice,0,6,1,1,1,92,100,1835,77,150,1,4.665
93095,within an hour,f,12.0,t,t,t,28,335,4.4,4.8,2.21,Venice,0,6,1,1,1,100,99,2859,67,122,3,4.6
92418,within an hour,f,6.0,t,t,t,30,91,4.72,4.59,3.97,Venice,0,6,1,1,1,100,100,634,97,592,1,4.785
91737,within a few hours,f,25.0,t,t,t,22,102,5.0,5.0,0.19,Venice,0,6,1,1,1,90,100,3752,214,214,7,5.0
92736,within a day,f,14.0,t,t,t,30,340,5.0,5.0,0.66,Venice,0,5,1,1,1,50,100,3945,159,235,3,5.0
87306,within a few hours,f,1.0,t,t,t,0,190,5.0,4.93,0.15,Venice,0,6,1,1,1,100,0,3170,1269,2802,3,4.965
87721,within an hour,t,2.0,t,t,t,28,322,4.65,4.6,1.71,Venice,0,7,1,1,1,100,79,2844,65,2705,2,4.795
91542,within an hour,f,0.0,t,t,t,29,364,5.0,5.0,0.34,Venice,0,7,1,1,1,68,48,2695,144,144,1,5.0
